,gene,gi,operon_id,organism_id
257144,ompR,387887573,1097316,2275
257145,envZ,387887574,1097316,2275
257147,hslO,387887576,1097317,2275
257148,hslR,387887577,1097317,2275
257149,yrfG,387887578,1097317,2275
257150,yrfF,387887579,1097317,2275
257159,aroK,387887588,1097319,2275
257160,aroB,387887589,1097319,2275
257161,damX,387887590,1097320,2275
257162,dam,387887591,1097320,2275
257163,rpe,387887592,1097320,2275
257164,gph,387887593,1097320,2275
257165,trpS,387887594,1097320,2275
257167,nirD,387887596,1097321,2275
257168,nirB,387887597,1097321,2275
257181,yheU,387887610,1097325,2275
257182,yheT,387887611,1097325,2275
257190,yheO,387887619,1097327,2275
257191,tusD,387887620,1097327,2275
257192,tusC,387887621,1097327,2275
257193,yheL,387887622,1097327,2275
257194,rpsL,387887623,1097328,2275
257195,rpsG,387887624,1097328,2275
257196,fusA1,387887625,1097328,2275
257197,bfd,387887626,1097329,2275
257198,bfr,387887627,1097329,2275
257199,rpsJ,387887628,1097330,2275
257200,rplC,387887629,1097330,2275
257201,rplD,387887630,1097330,2275
257202,rplW,387887631,1097330,2275
257203,rplB,387887632,1097330,2275
257204,rpsS,387887633,1097330,2275
257205,rplV,387887634,1097330,2275
257206,rpsC,387887635,1097330,2275
257207,rplP,387887636,1097330,2275
257208,rpmC,387887637,1097330,2275
257209,rpsQ,387887638,1097330,2275
257231,trkA,387887660,1097334,2275
257232,rrmB,387887661,1097334,2275
257233,fmt,387887662,1097334,2275
257234,def,387887663,1097334,2275
257251,fis,387887673,1097336,2275
257252,dusB,387887674,1097336,2275
257256,accC,387887678,1097338,2275
257257,accB,387887679,1097338,2275
257258,aroQ,387887680,1097338,2275
257259,yedZ,387887681,1097339,2275
257260,yedY,387887682,1097339,2275
257262,mreB,387887684,1097340,2275
257263,mreC,387887685,1097340,2275
257264,mreD,387887686,1097340,2275
257265,yhdE,387887687,1097340,2275
257266,rng,387887688,1097340,2275
257267,yhdP,387887689,1097340,2275
257270,aaeX,387887692,1097341,2275
257271,aaeA,387887693,1097341,2275
257272,aaeB,387887694,1097341,2275
257275,degS,387887697,1097342,2275
257276,degQ,387887698,1097342,2275
257279,rplM,387887701,1097343,2275
257280,rpsI,387887702,1097343,2275
257281,sspA,387887703,1097344,2275
257282,sspB,387887704,1097344,2275
257283,gltD,387887705,1097345,2275
257284,gltB,387887706,1097345,2275
257286,yhcC,387887708,1097346,2275
257287,arcB,387887709,1097346,2275
257288,elbB,387887710,1097347,2275
257289,mtgA,387887711,1097347,2275
257310,rplU,387887732,1097351,2275
257311,rpmA,387887733,1097351,2275
257312,yhbE,387887734,1097352,2275
257313,yhbZ,387887735,1097352,2275
257314,basS,387887736,1097353,2275
257315,basR,387887737,1097353,2275
257316,dacB,387887738,1097353,2275
257321,folP,387887743,1097354,2275
257322,glmM,387887744,1097354,2275
257323,dcuC1,387887745,1097355,2275
257324,iadA,387887746,1097355,2275
257334,yhbC,387887754,1097356,2275
257335,nusA,387887755,1097356,2275
257336,infB,387887756,1097356,2275
257337,rbfA,387887757,1097356,2275
257338,truB,387887758,1097356,2275
257349,yhbV,387887769,1097357,2275
257350,yhbU,387887770,1097357,2275
257351,yhbT,387887771,1097358,2275
257352,yhbS,387887772,1097358,2275
257363,garL,387887783,1097362,2275
257364,garR,387887784,1097362,2275
257381,uxaC,387887801,1097366,2275
257382,uxaA,387887802,1097366,2275
257404,wza,387887824,1097371,2275
257405,wzb,387887825,1097371,2275
257406,wzc,387887826,1097371,2275
257461,ygiF,387887880,1097379,2275
257462,glnE,387887881,1097379,2275
257469,ygiC,387887888,1097380,2275
257470,ygiB,387887889,1097380,2275
257472,yqiE,387887891,1097381,2275
257473,yqiB,387887892,1097381,2275
257474,cpdA,387887893,1097381,2275
257475,yqiA,387887894,1097381,2275
257476,parE,387887895,1097381,2275
257481,plsC,387887900,1097382,2275
257482,sufI,387887901,1097382,2275
257489,yqgF,387887908,1097384,2275
257490,yqgE,387887909,1097384,2275
257491,gshB,387887910,1097384,2275
257492,rsmE,387887911,1097384,2275
257566,dpiA,387887984,1097396,2275
257567,dpiB,387887985,1097396,2275
257578,mltC,387887996,1097398,2275
257579,yggX,387887997,1097398,2275
257580,mutY,387887998,1097398,2275
257590,gcvT,387888008,1097401,2275
257591,gcvH,387888009,1097401,2275
257595,rpiR,387888013,1097403,2275
257596,alsB,387888014,1097403,2275
257597,alsA,387888015,1097403,2275
257598,alsC,387888016,1097403,2275
257599,alsE,387888017,1097403,2275
257600,alsK,387888018,1097403,2275
257607,ygfY,387888025,1097405,2275
257608,ygfX,387888026,1097405,2275
257613,prfB,387888031,1097407,2275
257614,lysU,387888032,1097407,2275
257654,arsR,387888071,1097420,2275
257655,arsD,387888072,1097420,2275
257656,arsA,387888073,1097420,2275
257657,arsB,387888074,1097421,2275
257658,arsC1,387888075,1097421,2275
257675,asrA,387888092,1097425,2275
257676,asrB,387888093,1097425,2275
257677,asrC,387888094,1097425,2275
257684,qseB,387888101,1097427,2275
257685,qseC,387888102,1097427,2275
257687,uxuB,387888104,1097428,2275
257688,uxuA,387888105,1097428,2275
257696,ybiX,387888113,1097431,2275
257697,ybiL,387888114,1097431,2275
257705,kduI,387888122,1097433,2275
257706,kduD,387888123,1097433,2275
257712,aas,387888129,1097434,2275
257713,lplT,387888130,1097434,2275
257719,nudH,387888136,1097435,2275
257720,ptsP,387888137,1097435,2275
257721,lgt,387888138,1097436,2275
257722,thyA,387888139,1097436,2275
257728,ptr,387888145,1097438,2275
257729,recB,387888146,1097438,2275
257730,recD,387888147,1097438,2275
257738,csdE,387888152,1097439,2275
257739,csdA,387888153,1097439,2275
257741,gcvA,387888155,1097440,2275
257742,ygdD,387888156,1097440,2275
257743,ygdE,387888157,1097440,2275
257744,exo,387888158,1097441,2275
257745,sdaB,387888159,1097441,2275
257754,gudP,387888168,1097443,2275
257755,gudX,387888169,1097443,2275
257756,gudD,387888170,1097443,2275
257757,garK,387888171,1097443,2275
257761,rumA,387888175,1097445,2275
257762,relA,387888176,1097445,2275
257768,dmsB1,387888182,1097447,2275
257769,dmsC,387888183,1097447,2275
257777,cysJ,387888191,1097448,2275
257778,cysI,387888192,1097448,2275
257779,cysH,387888193,1097448,2275
257781,cysD,387888195,1097449,2275
257782,cysN,387888196,1097449,2275
257783,cysC,387888197,1097449,2275
257784,ygbE,387888198,1097449,2275
257785,ftsB,387888199,1097450,2275
257786,ispD,387888200,1097450,2275
257787,ispF,387888201,1097450,2275
257788,truD,387888202,1097450,2275
257789,surE,387888203,1097450,2275
257790,pcm,387888204,1097450,2275
257791,nlpD,387888205,1097451,2275
257792,rpoS,387888206,1097451,2275
257810,ygaD,387888224,1097455,2275
257811,recA,387888225,1097455,2275
257820,yqaB,387888229,1097456,2275
257821,yqaA,387888230,1097456,2275
257832,nrdF,387888241,1097459,2275
257833,nrdE,387888242,1097459,2275
257834,nrdI,387888243,1097459,2275
257835,nrdH,387888244,1097459,2275
257863,yfjG,387888272,1097464,2275
257864,yfjF,387888273,1097464,2275
257866,recN,387888275,1097465,2275
257867,ppnK,387888276,1097465,2275
257872,rpsP,387888281,1097467,2275
257873,rimM,387888282,1097467,2275
257874,trmD,387888283,1097468,2275
257875,rplS,387888284,1097468,2275
257879,yfiB,387888288,1097470,2275
257880,yfiN,387888289,1097470,2275
257882,aroF,387888291,1097471,2275
257883,tyrA,387888292,1097471,2275
257887,rluD,387888296,1097472,2275
257888,yfiH,387888297,1097472,2275
257909,rpoE,387888313,1097474,2275
257910,rseA,387888314,1097474,2275
257911,rseB,387888315,1097474,2275
257912,rseC,387888316,1097474,2275
257913,lepA,387888317,1097475,2275
257914,lepB,387888318,1097475,2275
257915,rnc,387888319,1097476,2275
257916,era,387888320,1097476,2275
257917,recO,387888321,1097476,2275
257918,pdxJ,387888322,1097477,2275
257919,acpS,387888323,1097477,2275
257920,yfhL,387888324,1097478,2275
257921,yfhH,387888325,1097478,2275
257947,iscS,387888351,1097483,2275
257948,iscU,387888352,1097483,2275
257949,iscA,387888353,1097483,2275
257950,hscB,387888354,1097483,2275
257951,hscA,387888355,1097483,2275
257952,fdx,387888356,1097483,2275
257953,iscX,387888357,1097483,2275
257954,pepB,387888358,1097484,2275
257955,sseB,387888359,1097484,2275
257959,yfgA,387888363,1097485,2275
257960,gcpE,387888364,1097485,2275
257961,hisS,387888365,1097486,2275
257962,yfgM,387888366,1097486,2275
257963,yfgL,387888367,1097486,2275
257971,guaB,387888375,1097487,2275
257972,guaA,387888376,1097487,2275
257977,ppx1,387888381,1097489,2275
257978,ppk1,387888382,1097489,2275
257979,purN,387888383,1097490,2275
257980,purM,387888384,1097490,2275
257982,uraA,387888386,1097491,2275
257983,hda,387888387,1097491,2275
257985,arsC2,387888389,1097492,2275
257986,yfgC,387888390,1097492,2275
257989,bcp,387888393,1097494,2275
257990,gcvR,387888394,1097494,2275
257991,dapA,387888395,1097495,2275
257992,nlpB,387888396,1097495,2275
257994,ypfJ,387888398,1097496,2275
257995,ypfI,387888399,1097496,2275
257997,ypfN,387888401,1097497,2275
257998,dapE,387888402,1097497,2275
257999,yffB,387888403,1097497,2275
258007,hemF,387888411,1097498,2275
258008,amiA,387888412,1097498,2275
258009,ypeA,387888413,1097499,2275
258010,yfeZ,387888414,1097499,2275
258013,cysP,387888417,1097500,2275
258014,cysU,387888418,1097500,2275
258015,cysW,387888419,1097500,2275
258016,cysA,387888420,1097500,2275
258018,crr,387888422,1097501,2275
258019,ptsI,387888423,1097501,2275
258020,ptsH,387888424,1097501,2275
258027,xapA,387888431,1097503,2275
258028,xapB,387888432,1097503,2275
258035,yfeD,387888435,1097504,2275
258036,yfeC,387888436,1097504,2275
258046,ypdB,387888444,1097506,2275
258047,ypdA,387888445,1097506,2275
258049,cbpM,387888447,1097507,2275
258050,cbpA,387888448,1097507,2275
258132,fadI,387888529,1097526,2275
258133,fadJ,387888530,1097526,2275
258136,prmB,387888533,1097527,2275
258137,aroC,387888534,1097527,2275
258138,mepA,387888535,1097527,2275
258147,usg,387888544,1097529,2275
258148,truA,387888545,1097529,2275
258149,dedA,387888546,1097529,2275
258151,folC,387888548,1097530,2275
258152,dedD,387888549,1097530,2275
258153,cvpA,387888550,1097531,2275
258154,purF,387888551,1097531,2275
258156,hisJ2,387888553,1097532,2275
258157,hisQ,387888554,1097532,2275
258158,hisM,387888555,1097532,2275
258159,hisP,387888556,1097532,2275
258163,yfcE,387888560,1097534,2275
258164,yfcD,387888561,1097534,2275
258176,pta,387888573,1097537,2275
258177,ackA,387888574,1097537,2275
258182,yfbR,387888579,1097539,2275
258183,yfbQ,387888580,1097539,2275
258186,nuoA,387888583,1097540,2275
258187,nuoB,387888584,1097540,2275
258188,nuoC,387888585,1097540,2275
258189,nuoE,387888586,1097540,2275
258190,nuoF,387888587,1097540,2275
258191,nuoG,387888588,1097540,2275
258192,nuoH,387888589,1097540,2275
258193,nuoI,387888590,1097540,2275
258194,nuoJ,387888591,1097540,2275
258195,nuoK,387888592,1097540,2275
258196,nuoL,387888593,1097540,2275
258197,nuoM,387888594,1097541,2275
258198,nuoN,387888595,1097541,2275
258204,menD,387888601,1097542,2275
258205,yfbB,387888602,1097542,2275
258206,menB,387888603,1097542,2275
258207,menC,387888604,1097542,2275
258208,menE,387888605,1097542,2275
258213,glpC,387888610,1097544,2275
258214,glpB,387888611,1097544,2275
258215,glpA,387888612,1097544,2275
258221,yfaE,387888618,1097546,2275
258222,nrdB,387888619,1097546,2275
258223,nrdA,387888620,1097546,2275
258227,rcsB,387888624,1097547,2275
258228,yojN,387888625,1097547,2275
258234,yedW,387888631,1097548,2275
258235,yedV,387888632,1097548,2275
258236,alkB,387888633,1097548,2275
258251,rsuA,387888647,1097551,2275
258252,bcr,387888648,1097551,2275
258260,yeiU,387888656,1097553,2275
258261,yeiR,387888657,1097553,2275
258268,fruB,387888664,1097554,2275
258269,fruK,387888665,1097554,2275
258270,fruA,387888666,1097554,2275
258281,yohK,387888677,1097557,2275
258282,yohJ,387888678,1097557,2275
258295,yehZ,387888691,1097559,2275
258296,yehY,387888692,1097559,2275
258297,yehX,387888693,1097559,2275
258298,yehW,387888694,1097559,2275
258305,fepC,387888701,1097561,2275
258306,fepG,387888702,1097561,2275
258307,fepD,387888703,1097561,2275
258310,entC,387888706,1097562,2275
258311,entE,387888707,1097562,2275
258312,entB,387888708,1097562,2275
258313,entA,387888709,1097562,2275
258314,ybdB,387888710,1097562,2275
258330,yeaV,387888726,1097564,2275
258331,yeaW,387888727,1097564,2275
258332,yeaxA,387888728,1097564,2275
258347,thiM,387888743,1097567,2275
258348,thiD,387888744,1097567,2275
258361,udk,387888757,1097570,2275
258362,dcd,387888758,1097570,2275
258363,asmA,387888759,1097570,2275
258378,hisI,387888774,1097572,2275
258379,hisF,387888775,1097572,2275
258380,hisA,387888776,1097572,2275
258381,hisH,387888777,1097572,2275
258382,hisB,387888778,1097572,2275
258383,hisC,387888779,1097572,2275
258384,hisD,387888780,1097572,2275
258385,hisG,387888781,1097572,2275
258395,cbiA,387888791,1097573,2275
258396,cbiB,387888792,1097573,2275
258397,cbiC,387888793,1097573,2275
258398,cbiD,387888794,1097573,2275
258399,cbiE,387888795,1097573,2275
258400,cbiT,387888796,1097573,2275
258401,cbiF,387888797,1097573,2275
258402,cbiG,387888798,1097573,2275
258403,cbiH,387888799,1097573,2275
258404,cbiJ,387888800,1097573,2275
258405,cbiK,387888801,1097573,2275
258406,cbiL,387888802,1097573,2275
258407,cbiM,387888803,1097573,2275
258408,cbiN,387888804,1097573,2275
258409,cbiQ,387888805,1097573,2275
258410,cbiO,387888806,1097573,2275
258411,cbiP,387888807,1097573,2275
258412,cobU,387888808,1097573,2275
258413,cobS,387888809,1097573,2275
258453,dcm,387888844,1097581,2275
258454,vsr,387888845,1097581,2275
258466,dcyD,387888857,1097583,2275
258467,yecS,387888858,1097583,2275
258468,yecC,387888859,1097583,2275
258471,uvrY,387888862,1097584,2275
258472,uvrC,387888863,1097584,2275
258473,pgsA,387888864,1097584,2275
258487,araF,387888875,1097586,2275
258488,araG,387888876,1097586,2275
258489,araH,387888877,1097586,2275
258490,otsB,387888878,1097587,2275
258491,otsA,387888879,1097587,2275
258493,norR,387888881,1097588,2275
258494,nadE,387888882,1097588,2275
258508,pheS,387888896,1097590,2275
258509,pheT,387888897,1097590,2275
258510,himA,387888898,1097590,2275
258526,trpA,387888914,1097593,2275
258527,trpB,387888915,1097593,2275
258528,trpC,387888916,1097593,2275
258529,trpD,387888917,1097593,2275
258530,trpE,387888918,1097593,2275
258531,trpH,387888919,1097594,2275
258532,yciO,387888920,1097594,2275
258537,btuR,387888925,1097596,2275
258538,yciK,387888926,1097596,2275
258560,sapF,387888948,1097600,2275
258561,sapD,387888949,1097600,2275
258562,sapC,387888950,1097600,2275
258563,sapB,387888951,1097600,2275
258564,sapA,387888952,1097600,2275
258567,pspB,387888955,1097601,2275
258568,pspC,387888956,1097601,2275
258569,pspD,387888957,1097601,2275
258575,paaA,387888963,1097603,2275
258576,paaB,387888964,1097603,2275
258577,paaC,387888965,1097603,2275
258578,paaD,387888966,1097603,2275
258579,paaE,387888967,1097603,2275
258580,paaF,387888968,1097603,2275
258581,paaG,387888969,1097603,2275
258582,paaH,387888970,1097603,2275
258583,paaI,387888971,1097603,2275
258584,paaJ,387888972,1097603,2275
258585,paaK,387888973,1097603,2275
258586,ydiJ,387888974,1097604,2275
258587,ydiI,387888975,1097604,2275
258593,sufA,387888981,1097606,2275
258594,sufB,387888982,1097606,2275
258595,sufC,387888983,1097606,2275
258596,sufD,387888984,1097606,2275
258597,sufS,387888985,1097606,2275
258598,sufE,387888986,1097606,2275
258697,minE,387889085,1097625,2275
258698,minD,387889086,1097625,2275
258699,minC,387889087,1097625,2275
258707,dadA,387889095,1097626,2275
258708,dadX,387889096,1097626,2275
258759,nikA,387889147,1097634,2275
258760,nikB,387889148,1097634,2275
258761,nikC,387889149,1097634,2275
258762,nikD,387889150,1097634,2275
258763,nikE,387889151,1097634,2275
258764,nikR,387889152,1097634,2275
258791,ispE,387889179,1097641,2275
258792,lolB,387889180,1097641,2275
258793,hemA,387889181,1097642,2275
258794,prfA,387889182,1097642,2275
258795,hemK,387889183,1097642,2275
258796,sirB1,387889184,1097643,2275
258797,kdsA,387889185,1097643,2275
258802,narL,387889190,1097644,2275
258803,narX,387889191,1097644,2275
258805,narG,387889193,1097645,2275
258806,narH,387889194,1097645,2275
258807,narJ,387889195,1097645,2275
258808,narI1,387889196,1097645,2275
258820,oppA,387889206,1097648,2275
258821,oppB,387889207,1097648,2275
258822,oppC,387889208,1097648,2275
258823,oppD,387889209,1097648,2275
258824,oppF,387889210,1097648,2275
258826,yciU,387889212,1097649,2275
258827,cls,387889213,1097649,2275
258856,yihL,387889242,1097653,2275
258857,yihM,387889243,1097653,2275
258890,idhA,387889276,1097659,2275
258891,hslJ,387889277,1097659,2275
258911,narU,387889296,1097662,2275
258912,narZ,387889297,1097662,2275
258913,narY,387889298,1097662,2275
258914,narW,387889299,1097662,2275
258915,narI2,387889300,1097662,2275
258918,mhpE,387889303,1097663,2275
258919,mhpF,387889304,1097663,2275
258920,mhpD,387889305,1097663,2275
258921,mhpC,387889306,1097663,2275
258922,mhpB,387889307,1097663,2275
258923,mhpA1,387889308,1097663,2275
258933,ydcW,387889318,1097665,2275
258934,ydcV,387889319,1097665,2275
258935,ydcU,387889320,1097665,2275
258936,ydcT,387889321,1097665,2275
258937,ydcS,387889322,1097665,2275
258942,ydcP,387889327,1097668,2275
258943,tehB,387889328,1097668,2275
258944,tehA,387889329,1097668,2275
258946,rimL,387889331,1097669,2275
258947,mdoD,387889332,1097669,2275
259045,prpE,387889430,1097687,2275
259046,prpD,387889431,1097687,2275
259047,prpC,387889432,1097687,2275
259048,prpB,387889433,1097687,2275
259056,ccmH1,387889441,1097689,2275
259057,ccmG1,387889442,1097689,2275
259058,ccmF1,387889443,1097689,2275
259059,ccmE1,387889444,1097689,2275
259060,ccmD1,387889445,1097689,2275
259061,ccmC1,387889446,1097689,2275
259062,ccmB1,387889447,1097689,2275
259063,ccmA1,387889448,1097689,2275
259064,napC,387889449,1097689,2275
259065,napB,387889450,1097689,2275
259066,napH,387889451,1097689,2275
259067,napG,387889452,1097689,2275
259068,napA,387889453,1097689,2275
259069,napD,387889454,1097689,2275
